"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","MEASYEAR","SOILSPCT","COMPCPCT","TYPRTDCD","TYPCMPCD","TYPAREACD","TYPOTHRCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"233924334010854","20368155010478",2006,12,19,48,3,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924335010854","20368155010478",2006,12,19,48,4,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924360010854","20368424010478",2006,12,21,185,1,2004,60,0,,,,,"",2010-09-09,"10854","",,""
"233924361010854","20368424010478",2006,12,21,185,2,2004,50,0,,,,,"",2010-09-09,"10854","",,""
"233924362010854","20368424010478",2006,12,21,185,3,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924363010854","20368424010478",2006,12,21,185,4,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924356010854","140546961010478",2006,12,21,260,1,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924357010854","140546961010478",2006,12,21,260,2,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924358010854","140546961010478",2006,12,21,260,3,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924359010854","140546961010478",2006,12,21,260,4,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924364010854","20225825010478",2006,12,27,48,1,2004,25,0,,,,,"",2010-09-09,"10854","",,""
"233924365010854","20225825010478",2006,12,27,48,2,2004,60,10,0,1,0,0,"",2010-09-09,"10854","",,""
"233924366010854","20225825010478",2006,12,27,48,3,2004,60,40,0,0,1,0,"",2010-09-09,"10854","",,""
"233924367010854","20225825010478",2006,12,27,48,4,2004,95,0,,,,,"",2010-09-09,"10854","",,""
"233924387010854","20226144010478",2006,12,31,68,1,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924388010854","20226144010478",2006,12,31,68,2,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924389010854","20226144010478",2006,12,31,68,3,2004,0,90,0,1,0,0,"",2010-09-09,"10854","",,""
"233924390010854","20226144010478",2006,12,31,68,4,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924403010854","20226625010478",2006,12,33,67,1,2004,1,5,0,1,0,0,"",2010-09-09,"10854","",,""
"233924404010854","20226625010478",2006,12,33,67,2,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924405010854","20226625010478",2006,12,33,67,3,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924406010854","20226625010478",2006,12,33,67,4,2004,1,55,0,1,0,0,"",2010-09-09,"10854","",,""
"233924391010854","20226709010478",2006,12,35,40,1,2004,50,0,,,,,"",2010-09-09,"10854","",,""
"233924392010854","20226709010478",2006,12,35,40,2,2004,25,0,,,,,"",2010-09-09,"10854","",,""
"233924393010854","20226709010478",2006,12,35,40,3,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924394010854","20226709010478",2006,12,35,40,4,2004,5,0,,,,,"",2010-09-09,"10854","",,""
"233924395010854","20226737010478",2006,12,35,49,1,2004,35,85,0,0,1,0,"",2010-09-09,"10854","",,""
"233924396010854","20226737010478",2006,12,35,49,2,2004,0,35,0,0,1,0,"",2010-09-09,"10854","",,""
"233924397010854","20226737010478",2006,12,35,49,3,2004,10,90,0,0,1,0,"",2010-09-09,"10854","",,""
"233924398010854","20226737010478",2006,12,35,49,4,2004,5,85,0,0,1,0,"",2010-09-09,"10854","",,""
"233924399010854","20226846010478",2006,12,39,39,1,2004,5,0,,,,,"",2010-09-09,"10854","",,""
"233924400010854","20226846010478",2006,12,39,39,2,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924401010854","20226846010478",2006,12,39,39,3,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924402010854","20226846010478",2006,12,39,39,4,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924383010854","20226892010478",2006,12,39,41,1,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924384010854","20226892010478",2006,12,39,41,2,2004,30,0,,,,,"",2010-09-09,"10854","",,""
"233924385010854","20226892010478",2006,12,39,41,3,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924386010854","20226892010478",2006,12,39,41,4,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924431010854","20227587010478",2006,12,45,60,1,2004,10,15,0,0,0,1,"",2010-09-09,"10854","",,""
"233924432010854","20227587010478",2006,12,45,60,2,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924433010854","20227587010478",2006,12,45,60,3,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924434010854","20227587010478",2006,12,45,60,4,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924427010854","20227902010478",2006,12,47,38,1,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924428010854","20227902010478",2006,12,47,38,2,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924429010854","20227902010478",2006,12,47,38,3,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924430010854","20227902010478",2006,12,47,38,4,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924466010854","20230138010478",2006,12,59,38,1,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924467010854","20230138010478",2006,12,59,38,2,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924468010854","20230138010478",2006,12,59,38,3,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924469010854","20230138010478",2006,12,59,38,4,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924482010854","20230235010478",2006,12,61,47,1,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924483010854","20230235010478",2006,12,61,47,2,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924484010854","20230235010478",2006,12,61,47,3,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924485010854","20230235010478",2006,12,61,47,4,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924462010854","20230488010478",2006,12,63,63,1,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924463010854","20230488010478",2006,12,63,63,2,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924464010854","20230488010478",2006,12,63,63,3,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924465010854","20230488010478",2006,12,63,63,4,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924450010854","20230632010478",2006,12,67,43,1,2004,75,75,0,1,0,0,"",2010-09-09,"10854","",,""
"233924451010854","20230632010478",2006,12,67,43,2,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924452010854","20230632010478",2006,12,67,43,3,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924453010854","20230632010478",2006,12,67,43,4,2004,40,50,0,1,0,0,"",2010-09-09,"10854","",,""
"233924458010854","20231060010478",2006,12,71,98,1,2004,20,0,,,,,"",2010-09-09,"10854","",,""
"233924459010854","20231060010478",2006,12,71,98,2,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924460010854","20231060010478",2006,12,71,98,3,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924461010854","20231060010478",2006,12,71,98,4,2004,20,0,,,,,"",2010-09-09,"10854","",,""
"233924454010854","20231996010478",2006,12,75,121,1,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924455010854","20231996010478",2006,12,75,121,2,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924456010854","20231996010478",2006,12,75,121,3,2004,70,0,,,,,"",2010-09-09,"10854","",,""
"233924457010854","20231996010478",2006,12,75,121,4,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924474010854","20233384010478",2006,12,91,77,1,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924475010854","20233384010478",2006,12,91,77,2,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924476010854","20233384010478",2006,12,91,77,3,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924477010854","20233384010478",2006,12,91,77,4,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924470010854","20218604010478",2006,12,91,80,1,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924471010854","20218604010478",2006,12,91,80,2,2004,5,0,,,,,"",2010-09-09,"10854","",,""
"233924472010854","20218604010478",2006,12,91,80,3,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924473010854","20218604010478",2006,12,91,80,4,2004,5,0,,,,,"",2010-09-09,"10854","",,""
"233924478010854","20219125010478",2006,12,95,78,1,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924479010854","20219125010478",2006,12,95,78,2,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924480010854","20219125010478",2006,12,95,78,3,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924481010854","20219125010478",2006,12,95,78,4,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924536010854","20221034010478",2006,12,105,150,1,2004,5,0,,,,,"",2010-09-09,"10854","",,""
"233924537010854","20221034010478",2006,12,105,150,2,2004,20,0,,,,,"",2010-09-09,"10854","",,""
"233924538010854","20221034010478",2006,12,105,150,3,2004,15,15,0,0,1,1,"",2010-09-09,"10854","",,""
"233924539010854","20221034010478",2006,12,105,150,4,2004,50,50,0,1,1,0,"",2010-09-09,"10854","",,""
"233924532010854","20221309010478",2006,12,107,56,1,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924533010854","20221309010478",2006,12,107,56,2,2004,0,5,1,0,0,0,"",2010-09-09,"10854","",,""
"233924534010854","20221309010478",2006,12,107,56,3,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924535010854","20221309010478",2006,12,107,56,4,2004,0,15,1,0,0,0,"",2010-09-09,"10854","",,""
"233924552010854","20221836010478",2006,12,113,96,1,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924553010854","20221836010478",2006,12,113,96,2,2004,5,0,,,,,"",2010-09-09,"10854","",,""
"233924554010854","20221836010478",2006,12,113,96,3,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924555010854","20221836010478",2006,12,113,96,4,2004,40,0,,,,,"",2010-09-09,"10854","",,""
"233924556010854","20223337010478",2006,12,121,43,1,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924557010854","20223337010478",2006,12,121,43,2,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924558010854","20223337010478",2006,12,121,43,3,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924559010854","20223337010478",2006,12,121,43,4,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924528010854","20223419010478",2006,12,123,100,1,2004,99,0,,,,,"",2010-09-09,"10854","",,""
"233924529010854","20223419010478",2006,12,123,100,2,2004,99,99,0,0,0,1,"",2010-09-09,"10854","",,""
"233924530010854","20223419010478",2006,12,123,100,3,2004,99,99,0,0,0,1,"",2010-09-09,"10854","",,""
"233924531010854","20223419010478",2006,12,123,100,4,2004,99,99,0,0,0,1,"",2010-09-09,"10854","",,""
"233924524010854","20223490010478",2006,12,123,103,1,2004,75,20,1,0,1,0,"",2010-09-09,"10854","",,""
"233924525010854","20223490010478",2006,12,123,103,2,2004,60,10,1,0,1,0,"",2010-09-09,"10854","",,""
"233924526010854","20223490010478",2006,12,123,103,3,2004,60,5,1,0,1,0,"",2010-09-09,"10854","",,""
"233924527010854","20223490010478",2006,12,123,103,4,2004,80,10,1,0,1,0,"",2010-09-09,"10854","",,""
"233924540010854","20223805010478",2006,12,127,97,1,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924541010854","20223805010478",2006,12,127,97,2,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924542010854","20223805010478",2006,12,127,97,3,2004,5,5,0,0,1,0,"",2010-09-09,"10854","",,""
"233924543010854","20223805010478",2006,12,127,97,4,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924560010854","20223779010478",2006,12,127,103,1,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924561010854","20223779010478",2006,12,127,103,2,2004,5,0,,,,,"",2010-09-09,"10854","",,""
"233924562010854","20223779010478",2006,12,127,103,3,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924563010854","20223779010478",2006,12,127,103,4,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924564010854","20224029010478",2006,12,129,54,1,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924565010854","20224029010478",2006,12,129,54,2,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924566010854","20224029010478",2006,12,129,54,3,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924567010854","20224029010478",2006,12,129,54,4,2004,0,0,,,,,"",2010-09-09,"10854","",,""
"233924548010854","20224497010478",2006,12,131,82,1,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924549010854","20224497010478",2006,12,131,82,2,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924550010854","20224497010478",2006,12,131,82,3,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924551010854","20224497010478",2006,12,131,82,4,2004,30,0,,,,,"",2010-09-09,"10854","",,""
"233924544010854","20224798010478",2006,12,133,47,1,2004,10,0,,,,,"",2010-09-09,"10854","",,""
"233924545010854","20224798010478",2006,12,133,47,2,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924546010854","20224798010478",2006,12,133,47,3,2004,50,0,,,,,"",2010-09-09,"10854","",,""
"233924547010854","20224798010478",2006,12,133,47,4,2004,1,0,,,,,"",2010-09-09,"10854","",,""
"233924952010854","140569048010478",2007,12,1,100,1,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924953010854","140569048010478",2007,12,1,100,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924954010854","140569048010478",2007,12,1,100,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924955010854","140569048010478",2007,12,1,100,4,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924960010854","140571206010478",2007,12,5,88,1,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924961010854","140571206010478",2007,12,5,88,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924962010854","140571206010478",2007,12,5,88,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924963010854","140571206010478",2007,12,5,88,4,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924972010854","140571949010478",2007,12,7,30,1,2006,5,30,0,0,1,0,"",2010-09-09,"10854","",,""
"233924973010854","140571949010478",2007,12,7,30,2,2006,1,30,0,0,1,0,"",2010-09-09,"10854","",,""
"233924974010854","140571949010478",2007,12,7,30,3,2006,1,25,0,0,1,0,"",2010-09-09,"10854","",,""
"233924975010854","140571949010478",2007,12,7,30,4,2006,5,25,0,0,1,0,"",2010-09-09,"10854","",,""
"233924964010854","140572381010478",2007,12,9,140,1,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924965010854","140572381010478",2007,12,9,140,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924966010854","140572381010478",2007,12,9,140,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924967010854","140572381010478",2007,12,9,140,4,2006,1,0,,,,,"",2010-09-09,"10854","",,""
"233924956010854","140573793010478",2007,12,13,55,1,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924957010854","140573793010478",2007,12,13,55,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924958010854","140573793010478",2007,12,13,55,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924959010854","140573793010478",2007,12,13,55,4,2006,1,0,,,,,"",2010-09-09,"10854","",,""
"233924968010854","140575577010478",2007,12,17,71,1,2006,25,0,,,,,"",2010-09-09,"10854","",,""
"233924969010854","140575577010478",2007,12,17,71,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924970010854","140575577010478",2007,12,17,71,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233924971010854","140575577010478",2007,12,17,71,4,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925025010854","140578946010478",2007,12,21,243,1,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925026010854","140578946010478",2007,12,21,243,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925027010854","140578946010478",2007,12,21,243,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925028010854","140578946010478",2007,12,21,243,4,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925005010854","140579843010478",2007,12,23,81,1,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925006010854","140579843010478",2007,12,23,81,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925007010854","140579843010478",2007,12,23,81,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925008010854","140579843010478",2007,12,23,81,4,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925009010854","140580225010478",2007,12,23,83,1,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925010010854","140580225010478",2007,12,23,83,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925011010854","140580225010478",2007,12,23,83,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925012010854","140580225010478",2007,12,23,83,4,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925013010854","140580515010478",2007,12,23,86,1,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925014010854","140580515010478",2007,12,23,86,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925015010854","140580515010478",2007,12,23,86,3,2006,10,0,,,,,"",2010-09-09,"10854","",,""
"233925016010854","140580515010478",2007,12,23,86,4,2006,10,0,,,,,"",2010-09-09,"10854","",,""
"233925017010854","140584078010478",2007,12,31,102,1,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925018010854","140584078010478",2007,12,31,102,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925019010854","140584078010478",2007,12,31,102,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925020010854","140584078010478",2007,12,31,102,4,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925021010854","140584160010478",2007,12,33,82,1,2006,30,0,,,,,"",2010-09-09,"10854","",,""
"233925022010854","140584160010478",2007,12,33,82,2,2006,10,0,,,,,"",2010-09-09,"10854","",,""
"233925023010854","140584160010478",2007,12,33,82,3,2006,50,30,0,0,1,0,"",2010-09-09,"10854","",,""
"233925024010854","140584160010478",2007,12,33,82,4,2006,50,30,0,0,1,0,"",2010-09-09,"10854","",,""
"233925001010854","140585386010478",2007,12,37,108,1,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925002010854","140585386010478",2007,12,37,108,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925003010854","140585386010478",2007,12,37,108,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925004010854","140585386010478",2007,12,37,108,4,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925055010854","140553236010478",2007,12,47,54,1,2006,75,45,0,1,0,0,"",2010-09-09,"10854","",,""
"233925056010854","140553236010478",2007,12,47,54,2,2006,40,45,0,1,0,0,"",2010-09-09,"10854","",,""
"233925057010854","140553236010478",2007,12,47,54,3,2006,40,45,0,1,0,0,"",2010-09-09,"10854","",,""
"233925058010854","140553236010478",2007,12,47,54,4,2006,50,45,0,1,0,0,"",2010-09-09,"10854","",,""
"233925059010854","140553976010478",2007,12,49,56,1,2006,30,30,0,0,1,0,"",2010-09-09,"10854","",,""
"233925060010854","140553976010478",2007,12,49,56,2,2006,1,0,,,,,"",2010-09-09,"10854","",,""
"233925061010854","140553976010478",2007,12,49,56,3,2006,5,0,,,,,"",2010-09-09,"10854","",,""
"233925062010854","140553976010478",2007,12,49,56,4,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925067010854","140555303010478",2007,12,53,56,1,2006,1,0,,,,,"",2010-09-09,"10854","",,""
"233925068010854","140555303010478",2007,12,53,56,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925069010854","140555303010478",2007,12,53,56,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925070010854","140555303010478",2007,12,53,56,4,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925063010854","140556437010478",2007,12,57,120,1,2006,5,0,,,,,"",2010-09-09,"10854","",,""
"233925064010854","140556437010478",2007,12,57,120,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925065010854","140556437010478",2007,12,57,120,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925066010854","140556437010478",2007,12,57,120,4,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925071010854","140557281010478",2007,12,59,49,1,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925072010854","140557281010478",2007,12,59,49,2,2006,1,0,,,,,"",2010-09-09,"10854","",,""
"233925073010854","140557281010478",2007,12,59,49,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925074010854","140557281010478",2007,12,59,49,4,2006,0,20,1,0,0,0,"",2010-09-09,"10854","",,""
"235121066010854","140558877010478",2007,12,63,79,1,2006,5,0,,,,,"",2010-09-09,"10854","",,""
"235121067010854","140558877010478",2007,12,63,79,2,2006,5,0,,,,,"",2010-09-09,"10854","",,""
"235121068010854","140558877010478",2007,12,63,79,3,2006,1,0,,,,,"",2010-09-09,"10854","",,""
"235121069010854","140558877010478",2007,12,63,79,4,2006,10,0,,,,,"",2010-09-09,"10854","",,""
"235010676010854","140558712010478",2007,12,63,93,1,2006,10,0,,,,,"",2010-09-09,"10854","",,""
"235010677010854","140558712010478",2007,12,63,93,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"235010678010854","140558712010478",2007,12,63,93,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"235010679010854","140558712010478",2007,12,63,93,4,2006,10,0,,,,,"",2010-09-09,"10854","",,""
"233925124010854","140560559010478",2007,12,67,55,1,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925125010854","140560559010478",2007,12,67,55,2,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925126010854","140560559010478",2007,12,67,55,3,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925127010854","140560559010478",2007,12,67,55,4,2006,0,0,,,,,"",2010-09-09,"10854","",,""
"233925137010854","140563453010478",2007,12,73,65,1,2006,20,0,,,,,"",2010-09-09,"10854","",,""
"233925138010854","140563453010478",2007,12,73,65,2,2006,20,0,,,,,"",2010-09-09,"10854","",,""
